Time[s], Channel 0
0, 0
0.0224325416666667, 1
0.0226800833333333, 0
0.0724844583333333, 1
0.0727315416666667, 0
0.123765666666667, 1
0.124011458333333, 0
0.173823333333333, 1
0.174070958333333, 0
0.225117916666667, 1
0.225365833333333, 0
0.275162541666667, 1
0.275409375, 0
0.326467708333333, 1
0.326714083333333, 0
0.376528208333333, 1
0.376776166666667, 0
0.427836, 1
0.428082916666667, 0
0.47789775, 1
0.478144833333333, 0
0.529211333333333, 1
0.52945825, 0
0.579493958333333, 1
0.579741666666667, 0
0.630789541666667, 1
0.631036625, 0
0.681081708333333, 1
0.681328166666667, 0
0.731149333333333, 1
0.731397458333333, 0
0.782454458333333, 1
0.782702375, 0
0.832508541666667, 1
0.832755833333333, 0
0.883811541666667, 1
0.884059541666667, 0
0.93388275, 1
0.934130208333333, 0
0.985196916666667, 1
0.985444041666667, 0
1.03524358333333, 1
1.03549104166667, 0
1.086521, 1
1.08676820833333, 0
1.13657675, 1
1.136823625, 0
1.18789754166667, 1
1.18814425, 0
1.23817879166667, 1
1.23842608333333, 0
1.28949675, 1
1.289742625, 0
1.33976566666667, 1
1.340013, 0
1.38980604166667, 1
1.39005304166667, 0
1.44109325, 1
1.44134108333333, 0
1.49114970833333, 1
1.49139533333333, 0
1.54245379166667, 1
1.54270158333333, 0
1.59249125, 1
1.59273825, 0
1.64380216666667, 1
1.64404979166667, 0
1.69384266666667, 1
1.6940885, 0
1.74515020833333, 1
1.745397625, 0
1.795205125, 1
1.79545233333333, 0
1.84649970833333, 1
1.84674679166667, 0
1.89656654166667, 1
1.89681404166667, 0
1.94787066666667, 1
1.94811858333333, 0
1.99792575, 1
1.998172875, 0
2.04922325, 1
2.04947158333333, 0
2.09926254166667, 1
2.099509375, 0
2.150548125, 1
2.15079420833333, 0
2.20058441666667, 1
2.20083179166667, 0
2.25189995833333, 1
2.25214708333333, 0
2.30195954166667, 1
2.30220725, 0
2.35326195833333, 1
2.353507375, 0
2.40352941666667, 1
2.403775875, 0
2.45483616666667, 1
2.45508220833333, 0
2.50513954166667, 1
2.505385375, 0
2.55520729166667, 1
2.555454, 0
2.606498, 1
2.60674533333333, 0
2.65655908333333, 1
2.65680620833333, 0
2.70784554166667, 1
2.70809279166667, 0
2.75789729166667, 1
2.75814420833333, 0
2.80921745833333, 1
2.8094645, 0
2.859287375, 1
2.85953470833333, 0
2.91060704166667, 1
2.91085441666667, 0
2.96090166666667, 1
2.96114929166667, 0
3.01219525, 1
3.012441625, 0
3.06247533333333, 1
3.062720875, 0
3.11254958333333, 1
3.11279645833333, 0
3.163870875, 1
3.164118125, 0
3.213916, 1
3.21416316666667, 0
3.26522408333333, 1
3.26547125, 0
3.31526045833333, 1
3.31550616666667, 0
3.36656325, 1
3.36681116666667, 0
3.41661108333333, 1
3.41685841666667, 0
3.4679, 1
3.46814695833333, 0
3.517975375, 1
3.51822091666667, 0
3.569297125, 1
3.56954516666667, 0
3.619362, 1
3.61960975, 0
3.67067983333333, 1
3.67092591666667, 0
3.72094670833333, 1
3.7211925, 0
3.77224333333333, 1
3.77249033333333, 0
3.82253466666667, 1
3.82277929166667, 0
3.872601, 1
3.87284779166667, 0
3.92392091666667, 1
3.92416895833333, 0
3.97399029166667, 1
3.97423620833333, 0
4.02527641666667, 1
4.02552420833333, 0
4.07535091666667, 1
4.07559891666667, 0
4.1266475, 1
4.12689383333333, 0
4.17671583333333, 1
4.17696270833333, 0
4.22802658333333, 1
4.22827416666667, 0
4.27832641666667, 1
4.27857425, 0
4.32961841666667, 1
4.329865625, 0
4.37991216666667, 1
4.38015966666667, 0
4.42997333333333, 1
4.43022129166667, 0
4.48127416666667, 1
4.48152079166667, 0
4.53134508333333, 1
4.53159145833333, 0
4.58263808333333, 1
4.58288433333333, 0
4.63268245833333, 1
4.6329305, 0
4.68400229166667, 1
4.6842495, 0
4.734070125, 1
4.73431591666667, 0
4.78536154166667, 1
4.78560758333333, 0
4.835630375, 1
4.83587733333333, 0
4.88694025, 1
4.88718770833333, 0
4.93721620833333, 1
4.937462375, 0
4.98728425, 1
4.98753166666667, 0
5.03858495833333, 1
5.038832625, 0
5.08863583333333, 1
5.08888295833333, 0
5.13992808333333, 1
5.140173625, 0
5.18997175, 1
5.19021933333333, 0
5.241277625, 1
5.241524125, 0
5.29133954166667, 1
5.29158520833333, 0
5.34264066666667, 1
5.34288745833333, 0
5.39268970833333, 1
5.39293508333333, 0
5.444, 1
5.44424695833333, 0
5.494071375, 1
5.494318375, 0
5.54538525, 1
5.54563291666667, 0
5.5956935, 1
5.595941, 0
5.64698195833333, 1
5.64722791666667, 0
5.697271, 1
5.69751875, 0
5.74731916666667, 1
5.74756583333333, 0
5.798609875, 1
5.79885579166667, 0
5.848669125, 1
5.84891716666667, 0
5.899988, 1
5.90023441666667, 0
5.95004775, 1
5.95029404166667, 0
6.001340375, 1
6.0015875, 0
6.05137854166667, 1
6.051626125, 0
6.10267783333333, 1
6.10292420833333, 0
6.15274183333333, 1
6.152988625, 0
6.204029, 1
6.20427470833333, 0
6.25408258333333, 1
6.25432825, 0
6.30538741666667, 1
6.30563479166667, 0
6.35543866666667, 1
6.35568433333333, 0
6.40673620833333, 1
6.40698375, 0
6.456789875, 1
6.45703725, 0
6.50809433333333, 1
6.508341625, 0
6.55838083333333, 1
6.55862654166667, 0
6.60968383333333, 1
6.60993083333333, 0
6.659977875, 1
6.660225375, 0
6.71003379166667, 1
6.71028116666667, 0
6.76133454166667, 1
6.76158045833333, 0
6.81140604166667, 1
6.81165325, 0
6.862709375, 1
6.86295479166667, 0
6.91277266666667, 1
6.91301895833333, 0
6.96406429166667, 1
6.96431029166667, 0
7.01412379166667, 1
7.01437079166667, 0
7.0654495, 1
7.06569591666667, 0
7.11552470833333, 1
7.11577029166667, 0
7.16683304166667, 1
7.16707979166667, 0
7.217116875, 1
7.217364, 0
7.26842604166667, 1
7.26867241666667, 0
7.318707125, 1
7.31895354166667, 0
7.36876429166667, 1
7.36901195833333, 0
7.42006758333333, 1
7.42031333333333, 0
7.47012170833333, 1
7.47036904166667, 0
7.52141604166667, 1
7.52166179166667, 0
7.57146141666667, 1
7.5717075, 0
7.62276766666667, 1
7.62301429166667, 0
7.672811625, 1
7.673057625, 0
7.724097875, 1
7.72434533333333, 0
7.77415045833333, 1
7.77439808333333, 0
7.82543508333333, 1
7.82568275, 0
7.87549858333333, 1
7.87574416666667, 0
7.92679945833333, 1
7.92704595833333, 0
7.97684616666667, 1
7.97709183333333, 0
8.02815470833333, 1
8.02839970833333, 0
8.07819870833333, 1
8.07844708333333, 0
8.129508, 1
8.12975495833333, 0
8.17956983333333, 1
8.17981695833333, 0
8.230871125, 1
8.2311185, 0
8.28117066666667, 1
8.28141779166667, 0
8.33248516666667, 1
8.33273233333333, 0
8.38278575, 1
8.38303141666667, 0
8.43285425, 1
8.43309991666667, 0
8.48413883333333, 1
8.48438483333333, 0
8.53419479166667, 1
8.53444233333333, 0
8.58548979166667, 1
8.58573658333333, 0
8.63556008333333, 1
8.63580754166667, 0
8.68686729166667, 1
8.68711504166667, 0
8.73693670833333, 1
8.73718416666667, 0
8.78822375, 1
8.788471125, 0
8.8382625, 1
8.83850966666667, 0
8.88958370833333, 1
8.889830875, 0
8.939861625, 1
8.94010883333333, 0
8.99115916666667, 1
8.99140695833333, 0
9.04145275, 1
9.041700375, 0
9.09150791666667, 1
9.09175633333333, 0
9.142803625, 1
9.14305029166667, 0
9.192850375, 1
9.193096, 0
9.24416929166667, 1
9.244416, 0
9.294215875, 1
9.29446345833333, 0
9.34553358333333, 1
9.34578145833333, 0
9.39558366666667, 1
9.39582945833333, 0
9.446882125, 1
9.44712708333333, 0
9.4969185, 1
9.49716583333333, 0
9.54822304166667, 1
9.54846941666667, 0
9.59828525, 1
9.59853145833333, 0
9.64958083333333, 1
9.64982866666667, 0
9.699635, 1
9.69988166666667, 0
9.75095379166667, 1
9.751200625, 0
9.80123666666667, 1
9.80148383333333, 0
9.85254620833333, 1
9.85279204166667, 0
9.902821125, 1
9.90306820833333, 0
9.95286720833333, 1
9.95311420833333, 0
10.0041587083333, 1
10.0044052083333, 0
10.0542222916667, 1
10.0544678333333, 0
10.105514375, 1
10.105762375, 0
10.1555610833333, 1
10.1558081666667, 0
10.2068571666667, 1
10.2071030416667, 0
10.2569025, 1
10.2571496666667, 0
10.3082096666667, 1
10.3084576666667, 0
10.3582725833333, 1
10.3585199166667, 0
10.409564, 1
10.4098116666667, 0
10.4596233333333, 1
10.4598707916667, 0
10.51092975, 1
10.5111766666667, 0
10.5609992916667, 1
10.561245375, 0
10.6122896666667, 1
10.612538375, 0
10.6623473333333, 1
10.6625947083333, 0
10.713652375, 1
10.7138991666667, 0
10.7639267916667, 1
10.7641741666667, 0
10.8152182916667, 1
10.8154655, 0
10.865500125, 1
10.8657462916667, 0
10.9155734166667, 1
10.9158213333333, 0
10.9668855833333, 1
10.9671334166667, 0
11.016956, 1
11.0172035833333, 0
11.0682702083333, 1
11.0685175, 0
11.118332125, 1
11.1185794166667, 0
11.1696063333333, 1
11.1698538333333, 0
11.21966925, 1
11.219915125, 0
11.2709824166667, 1
11.27123025, 0
11.321060875, 1
11.321307875, 0
11.3723569583333, 1
11.3726042083333, 0
11.4224102916667, 1
11.4226566666667, 0
11.4736955, 1
11.4739425416667, 0
11.5237478333333, 1
11.5239951666667, 0
11.5750337083333, 1
11.57528075, 0
11.6251052916667, 1
11.6253525833333, 0
11.6764041666667, 1
11.6766512083333, 0
11.72667975, 1
11.7269267916667, 0
11.7779979166667, 1
11.7782449166667, 0
11.8283025833333, 1
11.8285479583333, 0
11.8783566666667, 1
11.878603125, 0
11.929648875, 1
11.9298962916667, 0
11.9797082083333, 1
11.9799552916667, 0
12.031032375, 1
12.0312782916667, 0
12.0810746666667, 1
12.0813215416667, 0
12.1323835416667, 1
12.1326296666667, 0
12.1824365, 1
12.1826835833333, 0
12.2337386666667, 1
12.233986125, 0
12.28379175, 1
12.2840397083333, 0
12.335092875, 1
12.3353397083333, 0
12.3853588333333, 1
12.3856062916667, 0
12.4366769166667, 1
12.4369224166667, 0
12.4869845416667, 1
12.4872315416667, 0
12.5370349583333, 1
12.53728225, 0
12.5883198333333, 1
12.5885659583333, 0
12.638373625, 1
12.638620125, 0
12.68967525, 1
12.689922875, 0
12.7397375416667, 1
12.7399847083333, 0
12.7910328333333, 1
12.7912795, 0
12.84108125, 1
12.8413275833333, 0
12.8923996666667, 1
12.8926468333333, 0
12.9424525833333, 1
12.942699375, 0
12.9937463333333, 1
12.9939935833333, 0
13.04379925, 1
13.0440462916667, 0
13.0951062916667, 1
13.0953544583333, 0
13.1451529166667, 1
13.145399125, 0
13.1964454583333, 1
13.1966925, 0
13.2464973333333, 1
13.246745375, 0
13.297815125, 1
13.298062875, 0
13.3481110416667, 1
13.348358375, 0
13.3994118333333, 1
13.399659, 0
13.4497087083333, 1
13.4499558333333, 0
13.499748375, 1
13.4999960833333, 0
13.551066875, 1
13.551313875, 0
13.6011257083333, 1
13.6013715833333, 0
13.6524408333333, 1
13.65268825, 0
13.7024830833333, 1
13.7027297083333, 0
13.7537774583333, 1
13.7540252916667, 0
13.8038409166667, 1
13.804088375, 0
13.8551656666667, 1
13.8554130833333, 0
13.9052256666667, 1
13.9054732916667, 0
13.9565329583333, 1
13.9567788333333, 0
14.006814375, 1
14.007061375, 0
14.05810725, 1
14.0583525833333, 0
14.1084140416667, 1
14.1086614583333, 0
14.1584663333333, 1
14.1587144583333, 0
14.209778625, 1
14.210026125, 0
14.259833375, 1
14.2600798333333, 0
14.3111304166667, 1
14.31137825, 0
14.3611807916667, 1
14.3614281666667, 0
14.4125070833333, 1
14.412752875, 0
14.4625734166667, 1
14.4628199583333, 0
14.513864375, 1
14.5141104166667, 0
